PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
40.75,18.25,30.77,977.05,41.45,63.38,61.48,2.05,14.0,23.18,14.45,0.77,38.73,1,0,0,0
82.5,26.0,30.27,977.02,29.75,67.88,141.02,8.18,30.35,44.52,14.95,1.15,21.75,1,0,0,0
136.0,39.0,30.45,976.9,43.1,67.28,165.0,5.65,26.68,41.55,14.52,1.07,22.2,1,0,0,0
132.5,44.75,30.6,976.85,28.23,67.3,177.8,4.17,32.67,54.92,12.78,1.38,21.12,1,0,0,0
169.0,53.75,30.15,976.88,11.53,70.65,134.47,3.12,29.52,50.75,10.73,1.32,19.9,1,0,0,0
230.0,55.0,29.55,977.45,4.15,73.58,196.5,10.85,33.52,46.5,13.32,1.45,7.05,1,0,0,0
154.0,52.25,29.38,978.1,4.0,73.72,185.98,19.93,42.05,48.65,13.95,1.65,7.3,1,0,0,0
162.25,55.5,29.18,978.67,4.07,74.08,199.1,18.12,40.92,49.17,16.68,1.73,5.95,1,0,0,0
173.25,64.25,29.0,979.0,4.05,75.25,197.23,35.1,55.65,51.0,18.4,1.92,6.4,1,0,0,0
197.5,70.75,29.0,979.18,4.0,75.33,181.9,59.3,75.3,51.03,19.25,1.95,6.18,1,0,0,0
209.0,73.25,28.65,978.73,4.03,76.38,142.22,23.93,38.95,36.5,17.9,1.1,5.92,1,0,0,0
134.5,56.5,28.23,978.33,4.0,75.88,88.75,16.9,31.43,33.17,11.25,0.97,10.6,1,0,0,0
117.0,58.25,28.07,978.3,4.07,75.72,90.02,17.3,33.4,36.3,6.7,1.0,8.38,1,0,0,0
116.25,60.75,28.4,978.43,4.03,74.2,140.75,12.95,27.35,31.68,8.3,0.95,7.22,1,0,0,0
120.75,66.0,28.3,978.42,4.05,74.8,119.72,7.45,21.15,28.4,9.43,0.8,7.45,1,0,0,0
102.0,58.0,27.9,978.85,4.82,75.85,89.9,4.0,16.15,24.25,11.48,0.68,8.95,1,0,0,0
66.75,35.0,28.25,979.25,18.4,75.45,96.33,2.62,12.42,19.32,13.5,0.62,10.6,1,0,0,0
67.75,38.25,28.93,979.62,36.0,73.03,114.0,2.7,11.5,17.63,16.23,0.6,14.38,1,0,0,0
67.75,40.25,30.0,980.05,77.72,70.4,164.47,2.8,11.9,18.18,15.07,0.65,19.45,1,0,0,0
88.75,44.0,31.25,980.25,89.35,66.82,197.2,3.0,13.18,20.2,12.68,0.72,21.45,1,0,0,0
208.0,49.5,32.08,980.1,117.12,64.8,181.52,2.42,13.0,20.7,11.07,0.7,27.65,1,0,0,0
400.5,65.0,31.3,979.83,65.45,67.3,232.28,2.1,12.75,20.7,11.78,0.78,30.22,1,0,0,0
140.5,57.0,27.27,979.67,23.68,79.15,231.9,2.32,15.15,24.82,11.23,0.85,21.45,1,0,0,0
49.0,35.0,26.18,979.03,10.35,80.97,232.45,3.97,18.05,27.77,15.35,0.75,14.1,1,0,0,0
26.25,16.75,26.52,978.75,9.65,81.15,231.65,4.93,19.17,28.48,16.05,0.92,13.2,1,0,0,0
38.75,23.5,26.48,978.6,12.85,81.0,329.75,6.62,25.92,38.6,16.8,1.02,10.33,1,0,0,0
39.75,21.75,26.65,978.4,15.72,81.08,319.03,5.42,25.77,40.2,17.0,1.08,13.62,1,0,0,0
48.5,30.75,26.68,978.12,14.33,80.9,103.1,4.42,25.27,40.65,14.93,1.15,13.17,1,0,0,0
57.25,32.25,26.55,977.92,8.5,80.85,262.23,3.8,26.6,44.2,12.5,1.25,9.5,1,0,0,0
55.0,32.5,26.68,978.77,4.5,81.25,304.9,19.6,41.73,48.42,12.25,1.6,6.55,1,0,0,0
67.75,43.0,26.82,979.9,4.12,81.53,270.02,15.97,39.95,50.6,12.35,1.7,7.07,1,0,0,0
79.5,50.75,26.88,980.43,4.1,81.68,221.62,19.88,40.98,46.52,14.15,1.8,7.07,1,0,0,0
80.75,47.75,26.9,980.45,4.12,81.28,107.97,18.1,38.88,45.4,16.12,1.65,12.45,1,0,0,0
90.5,53.0,26.88,980.45,4.12,81.42,78.18,21.3,37.4,37.62,16.77,1.55,12.57,1,0,0,0
117.25,58.5,26.75,980.38,4.1,81.4,83.82,32.08,43.52,32.7,16.4,1.1,10.93,1,0,0,0
93.0,44.25,26.58,979.95,4.1,81.6,80.22,9.1,22.25,27.88,7.67,0.82,14.2,1,0,0,0
71.5,35.75,26.6,979.52,4.1,81.85,80.0,41.7,48.3,26.5,5.9,0.9,9.75,1,0,0,0
92.75,43.5,26.6,979.27,4.1,81.72,80.3,20.73,30.4,25.4,4.78,0.82,8.55,1,0,0,0
84.25,43.25,26.58,979.0,4.1,81.82,80.65,28.68,36.08,23.73,4.4,0.85,7.8,1,0,0,0
88.75,46.5,26.58,979.28,4.53,81.9,80.62,19.45,29.3,25.25,6.95,0.8,5.4,1,0,0,0
